run_accession;study_accession;study_title;experiment_accession;experiment_title;experiment_desc;organism_taxid;organism_name;library_name;library_strategy;library_source;library_selection;library_layout;sample_accession;sample_title;biosample;bioproject;instrument;instrument_model;instrument_model_desc;total_spots;total_size;run_total_spots;run_total_bases;run_alias;public_filename;public_size;public_date;public_md5;public_version;public_semantic_name;public_supertype;public_sratoolkit;aws_url;aws_free_egress;aws_access_type;public_url;ncbi_url;ncbi_free_egress;ncbi_access_type;gcp_url;gcp_free_egress;gcp_access_type;experiment_alias;ena first public;insdc center name;insdc status;submitter id;collection date;common name;Continent location;geographic location (country and/or sea);sample name;scientific_name;ena_fastq_http;ena_fastq_http_1;ena_fastq_http_2;ena_fastq_ftp;ena_fastq_ftp_1;ena_fastq_ftp_2;ecotype;dev_stage;sex;tissue;biomaterial_provider;death_date;biosamplemodel;strain;isolate;breed;cultivar;age;geo_loc_name
ERR16661379;ERP161503;Scandinavian brown bear whole genomes;ERX16051847;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818198;;SAMEA121272833;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;13555822;871998974;13555822;2738276044;ena-RUN-TAB-09-02-2026-07:55:32:773-10557;ERR16661379.lite;712981813;14/02/2026 00:32;4aacc0d2a041d4b92e2f296c2a51c0dc;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661379/ERR16661379.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661379/ERR16661379.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661379/ERR16661379.lite.1;worldwide;anonymous;gs://sra-pub-zq-108/ERR16661379/ERR16661379.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0019;1907-11-04;brown bear;Europe;Norway;GX0019;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/079/ERR16661379/ERR16661379_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/079/ERR16661379/ERR16661379_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/079/ERR16661379/ERR16661379_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/079/ERR16661379/ERR16661379_2.fastq.gz;;;;;;;;;;;;;
ERR16661380;ERP161503;Scandinavian brown bear whole genomes;ERX16051848;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818198;;SAMEA121272833;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;12633442;825760202;12633442;2551955284;ena-RUN-TAB-09-02-2026-07:55:32:773-10559;ERR16661380.lite;664447869;14/02/2026 08:45;d37cf5f8715828b7a355ca7f17e846a8;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-8/ERR16661380/ERR16661380.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661380/ERR16661380.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661380/ERR16661380.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661380/ERR16661380.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0019;1907-11-04;brown bear;Europe;Norway;GX0019;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/080/ERR16661380/ERR16661380_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/080/ERR16661380/ERR16661380_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/080/ERR16661380/ERR16661380_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/080/ERR16661380/ERR16661380_2.fastq.gz;;;;;;;;;;;;;
ERR16661381;ERP161503;Scandinavian brown bear whole genomes;ERX16051849;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818198;;SAMEA121272833;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;12580329;818705844;12580329;2541226458;ena-RUN-TAB-09-02-2026-07:55:32:774-10561;ERR16661381.lite;661690169;15/02/2026 10:40;9e3f74d5cb4920041f64646fabd71964;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661381/ERR16661381.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661381/ERR16661381.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661381/ERR16661381.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661381/ERR16661381.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0019;1907-11-04;brown bear;Europe;Norway;GX0019;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/081/ERR16661381/ERR16661381_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/081/ERR16661381/ERR16661381_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/081/ERR16661381/ERR16661381_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/081/ERR16661381/ERR16661381_2.fastq.gz;;;;;;;;;;;;;
ERR16661382;ERP161503;Scandinavian brown bear whole genomes;ERX16051850;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818198;;SAMEA121272833;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;12644798;825216378;12644798;2554249196;ena-RUN-TAB-09-02-2026-07:55:32:774-10563;ERR16661382.lite;665038349;14/02/2026 02:34;048d94891f748c6c2711c21af7e371e3;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661382/ERR16661382.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661382/ERR16661382.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661382/ERR16661382.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661382/ERR16661382.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0019;1907-11-04;brown bear;Europe;Norway;GX0019;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/082/ERR16661382/ERR16661382_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/082/ERR16661382/ERR16661382_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/082/ERR16661382/ERR16661382_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/082/ERR16661382/ERR16661382_2.fastq.gz;;;;;;;;;;;;;
ERR16661383;ERP161503;Scandinavian brown bear whole genomes;ERX16051851;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818198;;SAMEA121272833;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;12711627;825753020;12711627;2567748654;ena-RUN-TAB-09-02-2026-07:55:32:774-10565;ERR16661383.lite;668590257;14/02/2026 02:34;4bba87aa22d9883dd3bbfe1797b746aa;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661383/ERR16661383.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661383/ERR16661383.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661383/ERR16661383.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661383/ERR16661383.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0019;1907-11-04;brown bear;Europe;Norway;GX0019;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/083/ERR16661383/ERR16661383_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/083/ERR16661383/ERR16661383_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/083/ERR16661383/ERR16661383_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/083/ERR16661383/ERR16661383_2.fastq.gz;;;;;;;;;;;;;
ERR16661384;ERP161503;Scandinavian brown bear whole genomes;ERX16051852;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818198;;SAMEA121272833;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;10939948;712903857;10939948;2209869496;ena-RUN-TAB-09-02-2026-07:55:32:774-10567;ERR16661384.lite;576000712;15/02/2026 03:19;b55d14c9bb20e39459909b4e9098c479;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-5/ERR16661384/ERR16661384.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661384/ERR16661384.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661384/ERR16661384.lite.1;worldwide;anonymous;gs://sra-pub-zq-101/ERR16661384/ERR16661384.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0019;1907-11-04;brown bear;Europe;Norway;GX0019;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/084/ERR16661384/ERR16661384_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/084/ERR16661384/ERR16661384_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/084/ERR16661384/ERR16661384_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/084/ERR16661384/ERR16661384_2.fastq.gz;;;;;;;;;;;;;
ERR16661385;ERP161503;Scandinavian brown bear whole genomes;ERX16051853;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818198;;SAMEA121272833;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;10900998;706997883;10900998;2202001596;ena-RUN-TAB-09-02-2026-07:55:32:775-10569;ERR16661385.lite;573974287;15/02/2026 10:41;1ca109755d3b4d5bd8436415a98b9387;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661385/ERR16661385.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661385/ERR16661385.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661385/ERR16661385.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661385/ERR16661385.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0019;1907-11-04;brown bear;Europe;Norway;GX0019;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/085/ERR16661385/ERR16661385_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/085/ERR16661385/ERR16661385_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/085/ERR16661385/ERR16661385_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/085/ERR16661385/ERR16661385_2.fastq.gz;;;;;;;;;;;;;
ERR16661386;ERP161503;Scandinavian brown bear whole genomes;ERX16051854;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818198;;SAMEA121272833;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;10921241;710475125;10921241;2206090682;ena-RUN-TAB-09-02-2026-07:55:32:775-10571;ERR16661386.lite;575013864;14/02/2026 00:31;2642c44aee7361000981f8fccecf1e74;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661386/ERR16661386.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661386/ERR16661386.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661386/ERR16661386.lite.1;worldwide;anonymous;gs://sra-pub-zq-108/ERR16661386/ERR16661386.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0019;1907-11-04;brown bear;Europe;Norway;GX0019;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/086/ERR16661386/ERR16661386_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/086/ERR16661386/ERR16661386_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/086/ERR16661386/ERR16661386_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/086/ERR16661386/ERR16661386_2.fastq.gz;;;;;;;;;;;;;
ERR16661387;ERP161503;Scandinavian brown bear whole genomes;ERX16051855;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818198;;SAMEA121272833;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;10951277;708988339;10951277;2212157954;ena-RUN-TAB-09-02-2026-07:55:32:775-10573;ERR16661387.lite;576647747;14/02/2026 08:45;01fe238969addf81502e49a9157a9201;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-8/ERR16661387/ERR16661387.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661387/ERR16661387.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661387/ERR16661387.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661387/ERR16661387.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0019;1907-11-04;brown bear;Europe;Norway;GX0019;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/087/ERR16661387/ERR16661387_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/087/ERR16661387/ERR16661387_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/087/ERR16661387/ERR16661387_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/087/ERR16661387/ERR16661387_2.fastq.gz;;;;;;;;;;;;;
ERR16661388;ERP161503;Scandinavian brown bear whole genomes;ERX16051856;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818198;;SAMEA121272833;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;14198025;918531487;14198025;2868001050;ena-RUN-TAB-09-02-2026-07:55:32:776-10575;ERR16661388.lite;746300368;14/02/2026 08:45;8107fe3dd4b6299a28206566fd56d03c;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-8/ERR16661388/ERR16661388.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661388/ERR16661388.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661388/ERR16661388.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661388/ERR16661388.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0019;1907-11-04;brown bear;Europe;Norway;GX0019;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/088/ERR16661388/ERR16661388_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/088/ERR16661388/ERR16661388_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/088/ERR16661388/ERR16661388_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/088/ERR16661388/ERR16661388_2.fastq.gz;;;;;;;;;;;;;
ERR16661389;ERP161503;Scandinavian brown bear whole genomes;ERX16051857;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818198;;SAMEA121272833;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;14139361;910571231;14139361;2856150922;ena-RUN-TAB-09-02-2026-07:55:32:776-10577;ERR16661389.lite;743262554;11/02/2026 14:27;187bab0b69e60e565d8dd9a4b09585ce;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-8/ERR16661389/ERR16661389.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661389/ERR16661389.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661389/ERR16661389.lite.1;worldwide;anonymous;gs://sra-pub-zq-107/ERR16661389/ERR16661389.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0019;1907-11-04;brown bear;Europe;Norway;GX0019;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/089/ERR16661389/ERR16661389_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/089/ERR16661389/ERR16661389_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/089/ERR16661389/ERR16661389_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/089/ERR16661389/ERR16661389_2.fastq.gz;;;;;;;;;;;;;
ERR16661390;ERP161503;Scandinavian brown bear whole genomes;ERX16051858;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818198;;SAMEA121272833;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;14154286;914355079;14154286;2859165772;ena-RUN-TAB-09-02-2026-07:55:32:777-10579;ERR16661390.lite;743961892;15/02/2026 10:40;03712b252f3df79e98ef6dfedf7756b8;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661390/ERR16661390.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661390/ERR16661390.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661390/ERR16661390.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661390/ERR16661390.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0019;1907-11-04;brown bear;Europe;Norway;GX0019;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/090/ERR16661390/ERR16661390_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/090/ERR16661390/ERR16661390_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/090/ERR16661390/ERR16661390_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/090/ERR16661390/ERR16661390_2.fastq.gz;;;;;;;;;;;;;
ERR16661391;ERP161503;Scandinavian brown bear whole genomes;ERX16051859;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818198;;SAMEA121272833;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;14144005;909340471;14144005;2857089010;ena-RUN-TAB-09-02-2026-07:55:32:777-10581;ERR16661391.lite;743504815;14/02/2026 00:33;02195574f441ad17b7ea6bfb6e42db78;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661391/ERR16661391.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661391/ERR16661391.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661391/ERR16661391.lite.1;worldwide;anonymous;gs://sra-pub-zq-108/ERR16661391/ERR16661391.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0019;1907-11-04;brown bear;Europe;Norway;GX0019;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/091/ERR16661391/ERR16661391_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/091/ERR16661391/ERR16661391_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/091/ERR16661391/ERR16661391_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/091/ERR16661391/ERR16661391_2.fastq.gz;;;;;;;;;;;;;
ERR16661392;ERP161503;Scandinavian brown bear whole genomes;ERX16051860;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818199;;SAMEA121272834;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;27914845;2996639246;27914845;8430283190;ena-RUN-TAB-09-02-2026-07:55:32:778-10583;ERR16661392.lite;2160796739;15/02/2026 10:41;b4cf67e1b18140f142b8e388ebeb0e5e;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661392/ERR16661392.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661392/ERR16661392.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661392/ERR16661392.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661392/ERR16661392.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0024;1832;brown bear;Europe;Sweden;GX0024;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/092/ERR16661392/ERR16661392_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/092/ERR16661392/ERR16661392_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/092/ERR16661392/ERR16661392_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/092/ERR16661392/ERR16661392_2.fastq.gz;;;;;;;;;;;;;
ERR16661393;ERP161503;Scandinavian brown bear whole genomes;ERX16051861;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818199;;SAMEA121272834;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;8744173;938105314;8744173;2640740246;ena-RUN-TAB-09-02-2026-07:55:32:779-10585;ERR16661393.lite;679539802;15/02/2026 10:40;feebbdfc753ea6f27fd1592fc88f874c;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661393/ERR16661393.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661393/ERR16661393.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661393/ERR16661393.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661393/ERR16661393.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0024;1832;brown bear;Europe;Sweden;GX0024;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/093/ERR16661393/ERR16661393_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/093/ERR16661393/ERR16661393_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/093/ERR16661393/ERR16661393_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/093/ERR16661393/ERR16661393_2.fastq.gz;;;;;;;;;;;;;
ERR16661394;ERP161503;Scandinavian brown bear whole genomes;ERX16051862;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818199;;SAMEA121272834;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;41866729;2750445647;41866729;8457079258;ena-RUN-TAB-09-02-2026-07:55:32:779-10587;P28459_1016_S16_L001_R1_001.fastq.gz;2027528076;13/02/2026 22:27;f7f0433651aa91b4b7b0d40fa7e1255f;1;fastq;Original;0;https://sra-pub-src-1.s3.amazonaws.com/ERR16661394/P28459_1016_S16_L001_R1_001.fastq.gz.1;worldwide;anonymous;https://sra-pub-src-1.s3.amazonaws.com/ERR16661394/P28459_1016_S16_L001_R1_001.fastq.gz.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661394/ERR16661394.lite.1;worldwide;anonymous;gs://sra-pub-zq-108/ERR16661394/ERR16661394.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0024;1832;brown bear;Europe;Sweden;GX0024;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/094/ERR16661394/ERR16661394_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/094/ERR16661394/ERR16661394_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/094/ERR16661394/ERR16661394_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/094/ERR16661394/ERR16661394_2.fastq.gz;;;;;;;;;;;;;
